city,location,price,bedrooms,baths,size,price_lakh,size_marla,price_per_sqft,bedroom_group,price_band
Islamabad,"DHA Phase 2 - Sector J, DHA Defence Phase 2",36500000,5,6,1575.0,365.0,7.0,23174.603174603173,5,2.5 â€“ 5 Cr
Islamabad,"DHA Phase 2 - Sector J, DHA Defence Phase 2",26000000,4,5,900.0,260.0,4.0,28888.88888888889,4,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",257200000,0,0,9000.0,2572.0,40.0,28577.777777777777,0 (Plot),10 â€“ 50 Cr
Islamabad,"G-11/3, G-11",12500000,2,2,698.0,125.0,3.102222222222222,17908.309455587394,2,50L â€“ 2.5 Cr
Islamabad,"I-16/3, I-16",4500000,2,2,922.0,45.0,4.097777777777778,4880.694143167028,2,< 50 Lakh
Islamabad,"Constitution Avenue, Islamabad",37700000,1,1,810.0,377.0,3.6,46543.20987654321,1,2.5 â€“ 5 Cr
Islamabad,"B-17, Islamabad",11500000,2,2,1080.0,115.0,4.8,10648.148148148148,2,50L â€“ 2.5 Cr
Islamabad,"Faisal Margalla City, B-17",4451000,1,1,405.0,44.51,1.8,10990.123456790123,1,< 50 Lakh
Islamabad,"Bahria Enclave, Bahria Town",34000000,5,5,1800.0,340.0,8.0,18888.88888888889,5,2.5 â€“ 5 Cr
Islamabad,"G-11/4, G-11",13500000,2,1,742.0,135.0,3.2977777777777777,18194.070080862533,2,50L â€“ 2.5 Cr
Islamabad,"The 360 Residences, Bhara kahu",16000000,1,1,945.0,160.0,4.2,16931.21693121693,1,50L â€“ 2.5 Cr
Islamabad,"Faisal Margalla City, B-17",29200000,0,0,1822.0,292.0,8.097777777777777,16026.344676180022,0 (Plot),2.5 â€“ 5 Cr
Islamabad,"G-11/3, G-11",12000000,2,2,698.0,120.0,3.102222222222222,17191.977077363896,2,50L â€“ 2.5 Cr
Islamabad,"D-12/1, D-12",78000000,5,6,2250.0,780.0,10.0,34666.666666666664,5,5 â€“ 10 Cr
Islamabad,"PWD Housing Society - Block C, PWD Housing Scheme",27500000,5,6,2250.0,275.0,10.0,12222.222222222223,5,2.5 â€“ 5 Cr
Islamabad,"I-10/1, I-10",55000000,8,4,2092.0,550.0,9.297777777777778,26290.630975143402,7+,5 â€“ 10 Cr
Islamabad,"G-13, Islamabad",62500000,9,6,2250.0,625.0,10.0,27777.777777777777,7+,5 â€“ 10 Cr
Islamabad,"Eighteen, Kashmir Highway",248100000,0,0,9000.0,2481.0,40.0,27566.666666666668,0 (Plot),10 â€“ 50 Cr
Islamabad,"G-8/4, G-8",25000000,3,2,1350.0,250.0,6.0,18518.51851851852,3,50L â€“ 2.5 Cr
Islamabad,"G-11, Islamabad",95000000,5,6,3195.0,950.0,14.2,29733.9593114241,5,5 â€“ 10 Cr
Islamabad,"G-10/1, G-10",95000000,6,7,2632.0,950.0,11.697777777777778,36094.22492401216,6,5 â€“ 10 Cr
Islamabad,"G-9/1, G-9",95000000,5,6,3195.0,950.0,14.2,29733.9593114241,5,5 â€“ 10 Cr
Islamabad,"E-11/4, E-11",3200000,0,1,450.0,32.0,2.0,7111.111111111111,0 (Plot),< 50 Lakh
Islamabad,"River Garden, Islamabad",28500000,5,5,2250.0,285.0,10.0,12666.666666666666,5,2.5 â€“ 5 Cr
Islamabad,"Park View City, Islamabad",33300000,2,2,1508.0,333.0,6.702222222222222,22082.228116710874,2,2.5 â€“ 5 Cr
Islamabad,"Bani Gala, Islamabad",30500000,5,6,2250.0,305.0,10.0,13555.555555555555,5,2.5 â€“ 5 Cr
Islamabad,"F-10/1, F-10",160000000,5,6,4500.0,1600.0,20.0,35555.555555555555,5,10 â€“ 50 Cr
Islamabad,"G-13/1, G-13",22500000,3,3,2205.0,225.0,9.8,10204.081632653062,3,50L â€“ 2.5 Cr
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",150000000,5,6,6750.0,1500.0,30.0,22222.222222222223,5,10 â€“ 50 Cr
Islamabad,"Lahore - Islamabad Motorway, Islamabad",32500000,5,6,2700.0,325.0,12.0,12037.037037037036,5,2.5 â€“ 5 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",11200000,2,2,945.0,112.0,4.2,11851.851851851852,2,50L â€“ 2.5 Cr
Islamabad,"F-8, Islamabad",225000000,6,6,4500.0,2250.0,20.0,50000.0,6,10 â€“ 50 Cr
Islamabad,"I-10, Islamabad",30000000,0,0,1125.0,300.0,5.0,26666.666666666668,0 (Plot),2.5 â€“ 5 Cr
Islamabad,"Smama Star Mall & Residency, Gulberg Greens",7500000,1,1,518.0,75.0,2.3022222222222224,14478.764478764479,1,50L â€“ 2.5 Cr
Islamabad,"Lahore - Islamabad Motorway, Islamabad",52500000,4,4,7650.0,525.0,34.0,6862.745098039216,4,5 â€“ 10 Cr
Islamabad,"E-11/4, E-11",3500000,0,1,450.0,35.0,2.0,7777.777777777777,0 (Plot),< 50 Lakh
Islamabad,"PHAF Officers Residencia, Kuri Road",57500000,5,6,4500.0,575.0,20.0,12777.777777777777,5,5 â€“ 10 Cr
Islamabad,"H-13, Islamabad",5040000,0,0,428.0,50.4,1.9022222222222223,11775.70093457944,0 (Plot),50L â€“ 2.5 Cr
Islamabad,"Park View City - Downtown Block, Park View City",34000000,0,0,1710.0,340.0,7.6,19883.040935672514,0 (Plot),2.5 â€“ 5 Cr
Islamabad,"E-11/4, E-11",11800000,1,1,855.0,118.0,3.8,13801.169590643274,1,50L â€“ 2.5 Cr
Islamabad,"G-15, Islamabad",47000000,7,6,2700.0,470.0,12.0,17407.40740740741,7+,2.5 â€“ 5 Cr
Islamabad,"DHA Phase 1 - Sector F, DHA Defence Phase 1",44800000,5,6,2700.0,448.0,12.0,16592.59259259259,5,2.5 â€“ 5 Cr
Islamabad,"D-12/1, D-12",100000000,0,0,3195.0,1000.0,14.2,31298.904538341158,0 (Plot),5 â€“ 10 Cr
Islamabad,"F-11 Markaz, F-11",14000000,0,0,990.0,140.0,4.4,14141.414141414141,0 (Plot),50L â€“ 2.5 Cr
Islamabad,"F-11 Markaz, F-11",11500000,0,0,1058.0,115.0,4.702222222222222,10869.565217391304,0 (Plot),50L â€“ 2.5 Cr
Islamabad,"E-11/4, E-11",18500000,2,2,1260.0,185.0,5.6,14682.539682539682,2,50L â€“ 2.5 Cr
Islamabad,"Bani Gala, Islamabad",15000000,2,3,1575.0,150.0,7.0,9523.809523809523,2,50L â€“ 2.5 Cr
Islamabad,"G-13/4, G-13",150000000,6,7,4500.0,1500.0,20.0,33333.333333333336,6,10 â€“ 50 Cr
Islamabad,"G-13/1, G-13",92500000,7,9,3150.0,925.0,14.0,29365.079365079364,7+,5 â€“ 10 Cr
Islamabad,"F-11, Islamabad",145000000,8,0,4500.0,1450.0,20.0,32222.222222222223,7+,10 â€“ 50 Cr
Islamabad,"PWD Housing Scheme, Islamabad",33000000,5,6,2250.0,330.0,10.0,14666.666666666666,5,2.5 â€“ 5 Cr
Islamabad,"CBR Town Phase 1, CBR Town",30000000,5,7,1800.0,300.0,8.0,16666.666666666668,5,2.5 â€“ 5 Cr
Islamabad,"PWD Housing Scheme, Islamabad",37500000,5,6,2250.0,375.0,10.0,16666.666666666668,5,2.5 â€“ 5 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",115000000,6,6,4500.0,1150.0,20.0,25555.555555555555,6,10 â€“ 50 Cr
Islamabad,"G-10/4, G-10",70000000,8,6,2700.0,700.0,12.0,25925.925925925927,7+,5 â€“ 10 Cr
Islamabad,"Zarkon Heights, G-15",16500000,2,2,1238.0,165.0,5.502222222222223,13327.94830371567,2,50L â€“ 2.5 Cr
Islamabad,"Eighteen, Kashmir Highway",55200000,3,3,2048.0,552.0,9.102222222222222,26953.125,3,5 â€“ 10 Cr
Islamabad,"Eighteen, Kashmir Highway",43500000,2,2,1508.0,435.0,6.702222222222222,28846.153846153848,2,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",44700000,2,2,1552.0,447.0,6.897777777777778,28801.546391752578,2,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",38800000,2,2,1620.0,388.0,7.2,23950.617283950618,2,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",42100000,2,2,1755.0,421.0,7.8,23988.603988603987,2,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",47000000,5,6,1575.0,470.0,7.0,29841.26984126984,5,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",24500000,4,5,900.0,245.0,4.0,27222.222222222223,4,50L â€“ 2.5 Cr
Islamabad,"G-13, Islamabad",23500000,4,5,900.0,235.0,4.0,26111.11111111111,4,50L â€“ 2.5 Cr
Islamabad,"G-15/2, G-15",30000000,5,5,1800.0,300.0,8.0,16666.666666666668,5,2.5 â€“ 5 Cr
Islamabad,"G-15/4, G-15",28000000,5,5,1800.0,280.0,8.0,15555.555555555555,5,2.5 â€“ 5 Cr
Islamabad,"G-15/2, G-15",47500000,6,6,2700.0,475.0,12.0,17592.59259259259,6,2.5 â€“ 5 Cr
Islamabad,"G-15/1, G-15",45000000,6,6,3195.0,450.0,14.2,14084.507042253521,6,2.5 â€“ 5 Cr
Islamabad,"G-15/1, G-15",49500000,6,6,3195.0,495.0,14.2,15492.957746478873,6,2.5 â€“ 5 Cr
Islamabad,"G-15/1, G-15",26000000,5,5,1800.0,260.0,8.0,14444.444444444445,5,2.5 â€“ 5 Cr
Islamabad,"G-15/1, G-15",30000000,5,5,1800.0,300.0,8.0,16666.666666666668,5,2.5 â€“ 5 Cr
Islamabad,"Soan Garden - Block D, Soan Garden",60000000,7,0,4500.0,600.0,20.0,13333.333333333334,7+,5 â€“ 10 Cr
Islamabad,"F-7/2, F-7",400000000,5,6,8100.0,4000.0,36.0,49382.71604938272,5,10 â€“ 50 Cr
Islamabad,"F-7/1, F-7",320000000,6,7,4950.0,3200.0,22.0,64646.46464646464,6,10 â€“ 50 Cr
Islamabad,"Park Enclave 1, Park Enclave",125000000,6,7,4500.0,1250.0,20.0,27777.777777777777,6,10 â€“ 50 Cr
Islamabad,"Bahria Enclave - Sector A, Bahria Enclave",45000000,5,6,2250.0,450.0,10.0,20000.0,5,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",44100000,2,2,1485.0,441.0,6.6,29696.969696969696,2,2.5 â€“ 5 Cr
Islamabad,"I-10/1, I-10",27000000,0,0,1125.0,270.0,5.0,24000.0,0 (Plot),2.5 â€“ 5 Cr
Islamabad,"I-10/1, I-10",31000000,3,3,1260.0,310.0,5.6,24603.174603174604,3,2.5 â€“ 5 Cr
Islamabad,"I-10/1, I-10",31000000,3,2,1125.0,310.0,5.0,27555.555555555555,3,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",39200000,2,2,1620.0,392.0,7.2,24197.53086419753,2,2.5 â€“ 5 Cr
Islamabad,"I-10/2, I-10",31000000,3,3,1350.0,310.0,6.0,22962.962962962964,3,2.5 â€“ 5 Cr
Islamabad,"G-10, Islamabad",33000000,5,5,1575.0,330.0,7.0,20952.380952380954,5,2.5 â€“ 5 Cr
Islamabad,"I-8/1, I-8",12500000,2,1,900.0,125.0,4.0,13888.888888888889,2,50L â€“ 2.5 Cr
Islamabad,"I-8/1, I-8",13000000,2,1,900.0,130.0,4.0,14444.444444444445,2,50L â€“ 2.5 Cr
Islamabad,"Park View City, Islamabad",20200000,2,2,1350.0,202.0,6.0,14962.962962962964,2,50L â€“ 2.5 Cr
Islamabad,"I-8/2, I-8",105000000,6,6,3195.0,1050.0,14.2,32863.849765258215,6,10 â€“ 50 Cr
Islamabad,"I-8/2, I-8",92500000,3,3,3195.0,925.0,14.2,28951.48669796557,3,5 â€“ 10 Cr
Islamabad,"F-6, Islamabad",300000000,4,6,8100.0,3000.0,36.0,37037.03703703704,4,10 â€“ 50 Cr
Islamabad,"Bhara kahu, Islamabad",69000000,3,4,9000.0,690.0,40.0,7666.666666666667,3,5 â€“ 10 Cr
Islamabad,"Gulberg Greens, Gulberg",6300000,1,1,562.0,63.0,2.497777777777778,11209.964412811389,1,50L â€“ 2.5 Cr
Islamabad,"B-17, Islamabad",6100000,1,1,742.0,61.0,3.2977777777777777,8221.024258760108,1,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",7000000,2,2,855.0,70.0,3.8,8187.1345029239765,2,50L â€“ 2.5 Cr
Islamabad,"I-10/1, I-10",31000000,4,5,1125.0,310.0,5.0,27555.555555555555,4,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",42500000,2,2,1755.0,425.0,7.8,24216.524216524216,2,2.5 â€“ 5 Cr
Islamabad,"Eighteen, Kashmir Highway",56900000,3,3,2048.0,569.0,9.102222222222222,27783.203125,3,5 â€“ 10 Cr
Islamabad,"Al-Ghurair Giga - Block 16, Al-Ghurair Giga",13500000,3,3,1148.0,135.0,5.102222222222222,11759.5818815331,3,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",12000000,3,3,1350.0,120.0,6.0,8888.888888888889,3,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",16500000,2,2,1260.0,165.0,5.6,13095.238095238095,2,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",8500000,2,2,990.0,85.0,4.4,8585.858585858587,2,50L â€“ 2.5 Cr
Islamabad,"Bahria Enclave - Sector N, Bahria Enclave",34500000,4,5,1800.0,345.0,8.0,19166.666666666668,4,2.5 â€“ 5 Cr
Islamabad,"Bahria Enclave - Sector B1, Bahria Enclave",26000000,3,4,1125.0,260.0,5.0,23111.11111111111,3,2.5 â€“ 5 Cr
Islamabad,"Bahria Enclave - Sector N, Bahria Enclave",34500000,5,6,1800.0,345.0,8.0,19166.666666666668,5,2.5 â€“ 5 Cr
Islamabad,"Bahria Enclave - Sector C, Bahria Enclave",96000000,8,6,4500.0,960.0,20.0,21333.333333333332,7+,5 â€“ 10 Cr
Islamabad,"Mumtaz City - Indus Block, Mumtaz City",30700000,3,4,2565.0,307.0,11.4,11968.810916179336,3,2.5 â€“ 5 Cr
Islamabad,"Smama Star Mall & Residency, Gulberg Greens",15000000,3,3,1238.0,150.0,5.502222222222223,12116.316639741519,3,50L â€“ 2.5 Cr
Islamabad,"MPCHS - Block C1, MPCHS - Multi Gardens",30000000,2,4,1575.0,300.0,7.0,19047.619047619046,2,2.5 â€“ 5 Cr
Islamabad,"G-11, Islamabad",29200000,3,3,1102.0,292.0,4.897777777777778,26497.277676951,3,2.5 â€“ 5 Cr
Islamabad,"Lilly Sector - DHA Homes, DHA Valley - Lilly Sector",17500000,4,4,1800.0,175.0,8.0,9722.222222222223,4,50L â€“ 2.5 Cr
Islamabad,"DHA Phase 3 - Block B, DHA Defence Phase 3",10800000,1,1,720.0,108.0,3.2,15000.0,1,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",120000000,8,0,4500.0,1200.0,20.0,26666.666666666668,7+,10 â€“ 50 Cr
Islamabad,"El Cielo, GT Road",15500000,3,3,1418.0,155.0,6.302222222222222,10930.888575458392,3,50L â€“ 2.5 Cr
Islamabad,"Eighteen, Kashmir Highway",38200000,2,2,1575.0,382.0,7.0,24253.968253968254,2,2.5 â€“ 5 Cr
Islamabad,"Bani Gala, Islamabad",25000000,4,5,2250.0,250.0,10.0,11111.111111111111,4,50L â€“ 2.5 Cr
Islamabad,"Al-Ghurair Giga - Block 17, Al-Ghurair Giga",9000000,2,2,810.0,90.0,3.6,11111.111111111111,2,50L â€“ 2.5 Cr
Islamabad,"Defence Executive Apartments, DHA Defence Phase 2",18000000,3,3,1957.0,180.0,8.697777777777778,9197.75166070516,3,50L â€“ 2.5 Cr
Islamabad,"Defence Executive Apartments, DHA Defence Phase 2",9000000,1,1,968.0,90.0,4.302222222222222,9297.520661157025,1,50L â€“ 2.5 Cr
Islamabad,"F-8, Islamabad",445000000,5,6,8100.0,4450.0,36.0,54938.27160493827,5,10 â€“ 50 Cr
Islamabad,"F-7, Islamabad",470000000,8,9,11250.0,4700.0,50.0,41777.77777777778,7+,10 â€“ 50 Cr
Islamabad,"F-7, Islamabad",370000000,7,6,9000.0,3700.0,40.0,41111.11111111111,7+,10 â€“ 50 Cr
Islamabad,"F-6, Islamabad",250000000,7,6,4950.0,2500.0,22.0,50505.0505050505,7+,10 â€“ 50 Cr
Islamabad,"MPCHS - Multi Gardens, B-17",8120000,0,1,585.0,81.2,2.6,13880.34188034188,0 (Plot),50L â€“ 2.5 Cr
Islamabad,"B-17, Islamabad",8120000,0,1,585.0,81.2,2.6,13880.34188034188,0 (Plot),50L â€“ 2.5 Cr
Islamabad,"Multi Residencia & Orchards, Islamabad",14000000,3,3,1260.0,140.0,5.6,11111.111111111111,3,50L â€“ 2.5 Cr
Islamabad,"DHA Homes, DHA Valley",7500000,2,2,1125.0,75.0,5.0,6666.666666666667,2,50L â€“ 2.5 Cr
Islamabad,"F-7, Islamabad",230000000,4,5,4500.0,2300.0,20.0,51111.11111111111,4,10 â€“ 50 Cr
Islamabad,"Karakoram Diplomatic Enclave, Islamabad",95000000,3,4,2700.0,950.0,12.0,35185.18518518518,3,5 â€“ 10 Cr
Islamabad,"Karakoram Diplomatic Enclave, Islamabad",70000000,2,3,1890.0,700.0,8.4,37037.03703703704,2,5 â€“ 10 Cr
Islamabad,"F-7, Islamabad",310000000,6,6,4500.0,3100.0,20.0,68888.88888888889,6,10 â€“ 50 Cr
Islamabad,"Gulberg Residencia, Gulberg",10800000,1,1,788.0,108.0,3.502222222222222,13705.583756345177,1,50L â€“ 2.5 Cr
Islamabad,"Constitution Avenue, Islamabad",170000000,4,5,4950.0,1700.0,22.0,34343.43434343435,4,10 â€“ 50 Cr
Islamabad,"G-13, Islamabad",48000000,6,6,1800.0,480.0,8.0,26666.666666666668,6,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",58000000,6,6,2452.0,580.0,10.897777777777778,23654.15986949429,6,5 â€“ 10 Cr
Islamabad,"F-6/3, F-6",365000000,5,6,8100.0,3650.0,36.0,45061.72839506173,5,10 â€“ 50 Cr
Islamabad,"G-11/3, G-11",13000000,2,2,698.0,130.0,3.102222222222222,18624.64183381089,2,50L â€“ 2.5 Cr
Islamabad,"G-9/4, G-9",66000000,5,5,2700.0,660.0,12.0,24444.444444444445,5,5 â€“ 10 Cr
Islamabad,"Jinnah Gardens Phase 1, Jinnah Gardens",26000000,5,5,1800.0,260.0,8.0,14444.444444444445,5,2.5 â€“ 5 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",90000000,9,6,4500.0,900.0,20.0,20000.0,7+,5 â€“ 10 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",119500000,7,6,4500.0,1195.0,20.0,26555.555555555555,7+,10 â€“ 50 Cr
Islamabad,"Gulberg Residencia, Gulberg",41500000,2,2,1575.0,415.0,7.0,26349.20634920635,2,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",68000000,7,6,3150.0,680.0,14.0,21587.301587301587,7+,5 â€“ 10 Cr
Islamabad,"G-13, Islamabad",25500000,3,4,900.0,255.0,4.0,28333.333333333332,3,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",84000000,7,6,3150.0,840.0,14.0,26666.666666666668,7+,5 â€“ 10 Cr
Islamabad,"I-8/3, I-8",120000000,6,6,2475.0,1200.0,11.0,48484.84848484849,6,10 â€“ 50 Cr
Islamabad,"Faisal Town - F-18, Islamabad",30000000,4,5,1575.0,300.0,7.0,19047.619047619046,4,2.5 â€“ 5 Cr
Islamabad,"E-11, Islamabad",125000000,6,6,4500.0,1250.0,20.0,27777.777777777777,6,10 â€“ 50 Cr
Islamabad,"E-7, Islamabad",330000000,6,6,4950.0,3300.0,22.0,66666.66666666667,6,10 â€“ 50 Cr
Islamabad,"G-13, Islamabad",84500000,7,6,3195.0,845.0,14.2,26447.57433489828,7+,5 â€“ 10 Cr
Islamabad,"G-13, Islamabad",95000000,7,7,3195.0,950.0,14.2,29733.9593114241,7+,5 â€“ 10 Cr
Islamabad,"I-8, Islamabad",85000000,6,6,3195.0,850.0,14.2,26604.068857589984,6,5 â€“ 10 Cr
Islamabad,"I-8, Islamabad",90000000,6,6,2790.0,900.0,12.4,32258.064516129034,6,5 â€“ 10 Cr
Islamabad,"Bani Gala, Islamabad",25000000,5,6,1800.0,250.0,8.0,13888.888888888889,5,50L â€“ 2.5 Cr
Islamabad,"Soan Garden - Block H, Soan Garden",36000000,6,8,2475.0,360.0,11.0,14545.454545454546,6,2.5 â€“ 5 Cr
Islamabad,"G-13, Islamabad",82500000,6,6,3195.0,825.0,14.2,25821.596244131455,6,5 â€“ 10 Cr
Islamabad,"Gulberg Residencia - Block A, Gulberg Residencia",250000000,6,6,18000.0,2500.0,80.0,13888.888888888889,6,10 â€“ 50 Cr
Islamabad,"F-11, Islamabad",145000000,6,6,4500.0,1450.0,20.0,32222.222222222223,6,10 â€“ 50 Cr
Islamabad,"F-11, Islamabad",270000000,7,7,9000.0,2700.0,40.0,30000.0,7+,10 â€“ 50 Cr
Islamabad,"Silver Oaks Apartments, F-10",49000000,2,2,1462.0,490.0,6.497777777777777,33515.73187414501,2,2.5 â€“ 5 Cr
Islamabad,"F-10/3, F-10",32000000,4,3,900.0,320.0,4.0,35555.555555555555,4,2.5 â€“ 5 Cr
Islamabad,"F-10, Islamabad",35000000,3,3,2092.0,350.0,9.297777777777778,16730.40152963671,3,2.5 â€“ 5 Cr
Islamabad,"F-10, Islamabad",20000000,2,3,1800.0,200.0,8.0,11111.111111111111,2,50L â€“ 2.5 Cr
Islamabad,"F-11, Islamabad",80000000,5,5,2250.0,800.0,10.0,35555.555555555555,5,5 â€“ 10 Cr
Islamabad,"Soan Garden - Block H, Soan Garden",34500000,7,6,2250.0,345.0,10.0,15333.333333333334,7+,2.5 â€“ 5 Cr
Islamabad,"CBR Town Phase 1 - Block C, CBR Town Phase 1",48000000,7,8,3825.0,480.0,17.0,12549.019607843138,7+,2.5 â€“ 5 Cr
Islamabad,"Soan Garden - Block A, Soan Garden",44000000,7,8,2700.0,440.0,12.0,16296.296296296296,7+,2.5 â€“ 5 Cr
Islamabad,"E-11, Islamabad",60000000,8,8,2250.0,600.0,10.0,26666.666666666668,7+,5 â€“ 10 Cr
Islamabad,"E-11/4, E-11",115000000,6,6,4500.0,1150.0,20.0,25555.555555555555,6,10 â€“ 50 Cr
Islamabad,"F-10 Markaz, F-10",87500000,2,2,1778.0,875.0,7.902222222222222,49212.59842519685,2,5 â€“ 10 Cr
Islamabad,"Karakoram Diplomatic Enclave, Islamabad",52500000,2,3,1552.0,525.0,6.897777777777778,33827.31958762887,2,5 â€“ 10 Cr
Islamabad,"Diplomatic Enclave, Islamabad",73900000,2,2,1642.0,739.0,7.297777777777778,45006.09013398295,2,5 â€“ 10 Cr
Islamabad,"Bahria Enclave - Sector H, Bahria Enclave",22500000,3,5,1125.0,225.0,5.0,20000.0,3,50L â€“ 2.5 Cr
Islamabad,"Gulberg Greens, Gulberg",8808000,1,1,742.0,88.08,3.2977777777777777,11870.619946091645,1,50L â€“ 2.5 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",49000000,5,6,2250.0,490.0,10.0,21777.777777777777,5,2.5 â€“ 5 Cr
Islamabad,"El Cielo, GT Road",11000000,2,2,945.0,110.0,4.2,11640.21164021164,2,50L â€“ 2.5 Cr
Islamabad,"F-7, Islamabad",320000000,5,5,5400.0,3200.0,24.0,59259.25925925926,5,10 â€“ 50 Cr
Islamabad,"E-11, Islamabad",59000000,5,5,1800.0,590.0,8.0,32777.77777777778,5,5 â€“ 10 Cr
Islamabad,"The Arch, G-11/3",28000000,2,3,1688.0,280.0,7.502222222222223,16587.677725118483,2,2.5 â€“ 5 Cr
Islamabad,"G-10/1, G-10",66000000,4,4,2700.0,660.0,12.0,24444.444444444445,4,5 â€“ 10 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",84500000,6,6,4500.0,845.0,20.0,18777.777777777777,6,5 â€“ 10 Cr
Islamabad,"DHA Defence Phase 2, DHA Defence",94500000,6,6,4500.0,945.0,20.0,21000.0,6,5 â€“ 10 Cr
Islamabad,"E-11, Islamabad",12200000,1,1,900.0,122.0,4.0,13555.555555555555,1,50L â€“ 2.5 Cr
Islamabad,"E-11, Islamabad",29000000,2,2,1755.0,290.0,7.8,16524.216524216525,2,2.5 â€“ 5 Cr
Islamabad,"Bani Gala, Islamabad",7000000,2,2,675.0,70.0,3.0,10370.37037037037,2,50L â€“ 2.5 Cr
Islamabad,"Bani Gala, Islamabad",25000000,4,4,2700.0,250.0,12.0,9259.25925925926,4,50L â€“ 2.5 Cr
Islamabad,"Bani Gala, Islamabad",26000000,4,4,2250.0,260.0,10.0,11555.555555555555,4,2.5 â€“ 5 Cr
Islamabad,"Gulberg Greens, Gulberg",6800000,1,1,562.0,68.0,2.497777777777778,12099.64412811388,1,50L â€“ 2.5 Cr
Islamabad,"Lignum Tower, DHA Defence Phase 2",17000000,2,2,1778.0,170.0,7.902222222222222,9561.304836895388,2,50L â€“ 2.5 Cr
Islamabad,"Defence Residency, DHA Defence Phase 2",10500000,2,2,1102.0,105.0,4.897777777777778,9528.130671506353,2,50L â€“ 2.5 Cr
Islamabad,"Ghauri Town Phase 5B, Ghauri Town",9500000,2,3,1350.0,95.0,6.0,7037.037037037037,2,50L â€“ 2.5 Cr
Islamabad,"Malot, Islamabad",9800000,3,3,1125.0,98.0,5.0,8711.111111111111,3,50L â€“ 2.5 Cr
Islamabad,"G-13, Islamabad",115000000,6,6,4500.0,1150.0,20.0,25555.555555555555,6,10 â€“ 50 Cr
Islamabad,"Zarkon Heights, G-15",28500000,4,4,3690.0,285.0,16.4,7723.577235772358,4,2.5 â€“ 5 Cr
Islamabad,"F-7, Islamabad",470000000,6,6,9450.0,4700.0,42.0,49735.449735449736,6,10 â€“ 50 Cr
Islamabad,"F-7, Islamabad",270000000,8,8,5400.0,2700.0,24.0,50000.0,7+,10 â€“ 50 Cr
Islamabad,"F-11/1, F-11",43500000,3,3,2610.0,435.0,11.6,16666.666666666668,3,2.5 â€“ 5 Cr
Islamabad,"F-10, Islamabad",160000000,4,5,4500.0,1600.0,20.0,35555.555555555555,4,10 â€“ 50 Cr
Islamabad,"G-6, Islamabad",44000000,5,6,1508.0,440.0,6.702222222222222,29177.718832891245,5,2.5 â€“ 5 Cr
Islamabad,"Karakoram Enclave 2, F-11",65000000,4,4,4005.0,650.0,17.8,16229.712858926343,4,5 â€“ 10 Cr
Islamabad,"F-11/2, F-11",195000000,6,6,5850.0,1950.0,26.0,33333.333333333336,6,10 â€“ 50 Cr
Islamabad,"New Blue Area, Islamabad",46000000,2,3,1598.0,460.0,7.102222222222222,28785.982478097623,2,2.5 â€“ 5 Cr
Islamabad,"Bhara kahu, Islamabad",58000000,9,6,5400.0,580.0,24.0,10740.74074074074,7+,5 â€“ 10 Cr
Islamabad,"E-11/2, E-11",7000000,2,2,652.0,70.0,2.897777777777778,10736.196319018405,2,50L â€“ 2.5 Cr
Islamabad,"Defence Executive Apartments, DHA Defence Phase 2",8000000,1,1,788.0,80.0,3.502222222222222,10152.284263959391,1,50L â€“ 2.5 Cr
Islamabad,"Defence Residency, DHA Defence Phase 2",15000000,3,3,1508.0,150.0,6.702222222222222,9946.949602122017,3,50L â€“ 2.5 Cr
Islamabad,"Defence Executive Apartments, DHA Defence Phase 2",13800000,2,2,1530.0,138.0,6.8,9019.607843137255,2,50L â€“ 2.5 Cr
Islamabad,"Defence Executive Apartments, DHA Defence Phase 2",19500000,3,3,2048.0,195.0,9.102222222222222,9521.484375,3,50L â€“ 2.5 Cr
